Id,reviewId,country,ratingScore,productAsin,reviewTitle,reviewDescription
15,RGNFJYZUFQ80E,France,5,B0BN5XPHWW,"Ca monte vite en température, sous contrainte à 100% on atteint les 100°C très vite","Je passe d'un i9-9900KF avec DDR4 3200 MHz à ce i7-13700F avec DDR5 VENGEANCE 7200 MHz 2x16 Go (CMK32GX5M2X7200C34), c'est nettement plus performant, c'est au moins deux fois plus rapide, fluide et réactif. Tout est stable grâce à la carte mère Mini ITX ASUS ROG Strix B760-I Gaming WiFi. Mes applications s'ouvrent désormais instantanément. La bande passante mémoire sous AIDA est XXL du jamais vu (plus de 100 giga octets par seconde) . Score de 29900 sous Cinebench R23, et environ 29000 avec la sécurité température à 90°C activée dans le BIOS (très bonne option pas prise de tête).Oui ça monte vite en température, sous contrainte à 100% on atteint les 100°C très vite, du coup j'ai adjoint un watercooling Cooler Master MasterLiquid Lite 120 au boîtier Silverstone SST-SG13B pour bien refroidir, auquel j'ai remplacé le ventilo stock par deux ventilos ARCTIC BioniX P120 montés en push pull, du grand bonheur rafraichissant. Il fallait vraiment ça. Idle 32-34 °C avec une température ambiante de 18 °C. J'ai un doute pour cet été."
16,RY7668TFVNB0P,Germany,5,B0BN5XPHWW,Top Leistung,"Viel Power, deutlich besser als AMDWird auch unter Vollast nicht zu heiss"
17,RLBJVLMKGMZ6P,Italy,5,B0BN5XPHWW,"che dire, il processore è ottimo",ho montato questo processore su una buil abbastanza spinta. chi mastica di informatica già lo sa quindi se c'è qualcuno che è indeciso posso solo dire che non se ne pentirà
18,R1DM2QB4QKRKOG,Spain,5,B0BN5XPHWW,Me encanta,"Adoro esta CPU, buen rendimiento en todo, no pasa de 65/70 grados en gaming y no pasa de 80w de consumo da igual que juego pongas ( yo le puse una aio de 360 de 75€) estoy muy satisfecho la verdad."
19,R9WZFY0XP5Q7M,Brazil,5,B0BN5XPHWW,Processador ótimo,"produto é ótimo, veio em perfeitas condições, só a entrega atrasou um pouco, mas coisa pouca."
20,R18BLLVRJDNEGD,Germany,5,B0BN5XPHWW,Super!,Habe dieses Produkt schnell bekommen und funktioniert einfach nur toll!
21,R16EVM0E3FF93R,Italy,5,B0BN5XPHWW,Top,Lo consiglioOltre la CPU c'è un ventola
22,R2LD8RFYA5DPA8,Germany,5,B0BN5XPHWW,Bringt mehr FPS für CPU bottleneck games,"Habe nur die CPU getauscht von einer älteren i7 Generation und in Spielen, die sehr CPU Lastig sind (zB Watchdogs und Rainbow 6 Siege) teilweise über 100 FPS mehr bei gleicher GPU wie vorher.Die neuen Generationen sind auf jeden Fall ein Upgrade wert. Und 24 Cores sind auch genial, könnte schon fast eine Server CPU sein"
23,R1VO0FVIJRP7U,United States,3,B0BCF57FL5,Fast processor,But it runs very hot and needs a massive cooling system.  Even with the system I have I cannot overclock because it would exceed temp limits.
24,R12YYJM793SQRG,United States,3,B0BCF57FL5,Overrated Chip. Over Priced,"You have to tune this chip for efficiency. Do not attempt to run this using stock motherboard settings. It will thermal throttle. I set mine to 88 watts, with a slight overclock. I keep all cores enabled. I have about 15-30 other settings to tune for efficiency.Now it runs cold\low fan speeds. You lose 5-8% of performance, but its not worth it. These chips should have been binned for slower speeds and power usage.Also over priced."
25,RR5LKAKNOXE1C,United States,3,B0BCF57FL5,95c? WHILE UNDERVOLTED!?,"Using the best Noctua air cooler money can buy on this, and yet it'll hit 95c on Modern Warfare 2? That's pitiful. It performs fine, but I expect those temps to put a significant ding in the processor's longevity."
26,R259RF7ALYIQP8,Canada,3,B0BCF57FL5,Embarrassing,"Unless you intend to warm up your entire house and pay a hefty sum for your electricity bills, I don't recommend this new line of work by Intel. The thermal properties are far from acceptable in 2023."
27,R4CXNIWS0ZKJ2,India,4,B0BCF57FL5,good,good
28,R34ZK2COE0573Z,United States,4,B0BCF57FL5,Segundo Pedido de Intel Core i7-13700K,"La segunda compra del producto, cumplió con sus características."
29,R6BIJWKECEH34,United States,4,B0BCF57FL5,Worthy Upgrade For 2023,"I had a Ryzen 7 3800xt cpu for a while now so I went for a new upgrade and went for Intel for this generation. This processor works faster and better compared to what I had previously. This cpu is basicaly like an efficient i9 12900k, so if your looking for a high end processor just get this 13th gen. Also at this time the 14th gen i7 just got released but based on the reviews its more like a 13th gen Intel ks proccesor. That why I never went that route."
30,R35IBDDA2RNB1J,United States,4,B0BCF57FL5,Product is great. Delivery was a let down,Product is great. Delivery was a let down.
31,RNGVM0LBDXSDW,United States,4,B0BCF57FL5,FAST,"fast cpu, did not come with a cpu cooler. Make sure you get agood cpu cooler if you play games!!! This cpu runs very HOTif you max it out. Recommend water cooler or LARGE air cooled."
32,R7HTJ157334ZN,United States,4,B0BCF57FL5,works great,good intel cpu but overpriced. good graphics with intel 770 uhd.
33,R1UJF5OQDCXX0U,United States,4,B0BCF57FL5,Main title needs more info,I’m sure the chip works beautifully but I had no idea the k series didn’t come with a cooler which is very upsetting for the price point. I now realize very small at the bottom of description it says no thermal cooling. Wish it said that in the main details.
34,R25167Z5JK79W4,United States,4,B0BCF57FL5,Solid,Had no problem out of it
35,R15CDS02WBDPK,United States,4,B0BCF57FL5,Runs hot,"Upgraded from Asus Prime Z390-A (i7 9700k) to Asus ROG Strix Z790-1 Wifi D4 (i7 13700k). Using Noctua NH-U12A air cooler. Temperatures around 60 C when gaming, with spikes around 75 C. Most users report this processor tends to run hot. I have not stress tested but have heard reports of throttling when under extreme (not typical user) load. Overall happy with the choice."
36,R1YH7PFLAJWELR,United States,4,B0BCF57FL5,Great cpu wish efficiency cores were more controllable,"Great cpu, however I wish I could customize when efficiency cores would be used for certain apps or services.  For example  a hypervisor.  Or Plex for 4k encoding ( want only physical cores for that)"
37,R1LT1BXY0LT42Z,Spain,5,B0BN5Z8MDR,Fue una oportunidad,Lo compré por que estaba a un precio muy bueno
38,R2G5UWW2NFTUT8,Belgium,5,B0BN5Z8MDR,Bon prix !,"Pas de surprise, excellent rapport performance/prix"
39,R2K0KFB2USD82X,Germany,5,B0BN5Z8MDR,Alles super!,Schnelle Lieferung! Alles super!
40,R1KMV78NNGQSZK,Italy,5,B0BN5Z8MDR,Perfetto,"Scalda pochissimo ed è perfetto per un uso casalingo, come navigazione internet, pacchetto office, youtube"
41,R1QWP21COQ8EP9,Germany,5,B0BN5Z8MDR,Gute Office CPU,"Gute Preis/Leistung. Sparsam und für den normalen, nicht spielenden Office PC User vollkommen ausreichend."
42,RZMJ7AGT1M24B,United Kingdom,5,B0BN5Z8MDR,It works as expected,Ideal for my use.
43,R2FX3YLNP443JB,Spain,5,B0BN5Z8MDR,"Relación calidad precio, segunda mano.","Funciona perfectamente, a pesar de ser in i3 el P C funciona muy fluido."
44,R371YD0S21ARPS,France,5,B0BN5Z8MDR,Exelent rapport qualité prix,"Sert aussi a mon PC PC MSI MPG B760I EDGE WIFI  Intel I3 13100 4300mhz et carte Radeon RX7600qui affiche la 4K sur l’écranFonctionne à  4300mhz  sur 2 cores et 4500mhz sur un coreTout à fait satisfaisant, excellente réactivité, activité modélisation CAO 3D, Prusa Slicer"
45,R1T8KO7X9ZS9AL,Spain,5,B0BN5Z8MDR,INTEL CORE I3 - 13100 - 13 generación,"Intel® Core™ i3-13100 Desktop 12MB Cache, instalado y funcionando perfectamente en placa asus tuf gaming b 760m plus.El envío también llego muy rápido."
46,R2PXOP07DHWJBD,Mexico,5,B0BN5Z8MDR,Excelente producto.,Un procesador muy bueno y rapido
47,R2Z3N997L3JQEJ,Italy,3,B0BN5XPHWW,Intel i7 13700F,Ho fatto il reso perché le specifiche erano inferiori al 13700KF nonostante il prezzo uguale
48,R4ALL5R9OY1O4,India,5,B09MDFH5HY,Best Budget Cpu,Budget cpu for gamers and creators
49,R2KUT0AZ592QQS,India,5,B09MDFH5HY,A Balanced Powerhouse for Everyday Computing,It doesn't have integrated graphics
50,R37P0XVIJRBJ3U,India,5,B09MDFH5HY,Best CPU for Budget Ballers.,"This processor is great mid to high range budget builds, if your looking for a cpu for around 10K INR, this is the perfect choice, it has 6 Cores and 12 Threads which is quite powerful. For me, pairing it with RX 6600 gave me around 120 FPS in almost all games while playing on High Graphics. About the stock cooler, the stock cooler can definitely keep the heat away, i experienced less than 60° while gaming, although u can go for a better cooler if u prefer that, but the stock cooler will do its job.Overall 9.5/10 product."
51,RQP6KF2ADH9YH,India,5,B09MDFH5HY,Got it under 10k,Try to get it under 10k and check the rankings in details sections before buying anything
52,R1OZXU1DAWYDLX,India,5,B09MDFH5HY,Very Great Processor . . .,The processor was very power efficient i develop android apps and web development and for this the processor was beast and I do some little gaming with rx580 which combination was superb  with 5400mhz ddr5 memory 1 tb ssd . . .
53,R2WBABDX9VV0U2,India,5,B09MDFH5HY,Nice processor under 12k,Best 👌 gaming and multitasking processor at the price of 12k for budget pc of of 80 k arround
54,R332KK4F1HE0M1,India,5,B09MDFH5HY,Highest Price to Performance processor for gaming.,"I upgrade from 9400f. The performance gain is a huge. I use cooler master hyper 212 with this and my cbinet have 3 intake 2 exhaust fan, Temp never cross 60°c even when full load stress test. The efficiency of this processor is incredible runs below 1.2 volt. It never reach 1.2v even when doing Multi core stress test.If you're building mid range PC for gaming purpose this is the cpu you should consider. At this price point there's nothing that can beat this processor."
55,R3W1RQUMKPB5DM,India,5,B09MDFH5HY,12400f,"It runs well for productivity tasks, 6 cores cpu is minimum requirement for smooth running any large software."
56,RHSOZ16SV9SQT,India,5,B09MDFH5HY,Nice,been using it since an year no problem at all can run any current AAA game can handle multi tasking mid to not very high level gaming with no problems if u have other good combination of components integrated
57,R1IN381F9D23I1,India,5,B09MDFH5HY,Bang for the buck,"This is the king in Price-to-performance ratio.Paired with a 1660S, most games are giving me 90-100 FPS on high settings."
58,R2L31BQO6M7X2R,United States,5,B0BCF57FL5,Great processor,One of the best on the market rn. Great performance. No issues.
59,R2I674RU7UKWEF,United States,5,B0BCF57FL5,GG,"The first time I see, the PC faster, than me.For the cooling I am using the -DeepCool GAMMAXX AG620 WH ARGB,which is the BEST solution for this processor and is not very expensive!"
60,R2NRRDM02DQRRK,United States,5,B0BCF57FL5,Absolute unit for 1080p-1440p gaming,"Really powerful cpu for sure, haven't even been able to find a game that limits it out, thermals are beautiful with the h150i elite under heavy loads staying in the 50s-60s. Perfect for 1080p-1440p and even could potentially run some 4k games with the right gpu paired. Overall very happy with the performance!"
61,R202EHA2E7ZX07,United States,5,B0BCF57FL5,Great workstation CPU,"Great workstation CPU. Upgraded my aging Intel Haswell 4770k workstation to these new, e-core embedded Intel CPUs.Only negative drawback is that these newer Intel CPUs run hot and eat quite a bit of wattage.Should have picked an I5 instead but wanted to future proof my new workstation until 2030.Highly recommend!"
62,R113CB0I75KZUE,United States,5,B0BCF57FL5,Runs like a beast.,I Only use my pc for hardcore flight simming (commercial operations in airlines) in Microsoft flight sim. It’s one of the most demanding things ever but this cpu brought me from 40 fps on the 12400f to 50-60 fps with this new 13700k. Love it.
63,RZ7YDE80CZDDQ,Japan,5,B0BCF57FL5,Very powerful,"Playing valorant with competitive settings, average 99% fps is 400+"
64,R186T14D3DHIN3,United States,5,B0BCF57FL5,Works as expectrd!,I do not overclock. CPU does no run hot. Easy to install. Performance is good.Hugh improvement over my gen 1 i7.
65,R3VPGXZZYJ5OQL,United States,5,B0BCF57FL5,A CPU with performance I've never seen.,So far I don't have anything but praise for this CPU.  I like that is has IGPU.I installed Graphics card well after I verified the quality and speed of this CPU.Price dropped $9.00 from my order date to today.
66,R9D6B37B59CMC,United States,5,B0BCF57FL5,Paired with RTX 4090 and WOW!,This thing is such a beast of a cpu. I have mine paired with a 4090 and it works so good. I originally thought I wanted the 13900k but its really not worth the price difference at all. Highly recommend this!
67,R2P3PHKGX5RL77,United States,5,B0BCF57FL5,Examine carefully,"The first one that I ordered had a few bent pins, and I suspect that it was a return item from another buyer.  After installing the second one, it worked very well with my build.  I am very satisfied."
68,R2OH49JB8V79JO,United States,5,B0BCF57FL5,great CPU,Great value for my gaming PC :D
69,R2ZT056B1Z69VR,United States,5,B0BCF57FL5,excelente procesador,"Despacho rápido, el producto lleno todas las expectativas, Es un procesador muy rápido, en mi caso lo uso para el diseño grafico, en pocas palabras es espectacular...!"
70,R3QFP7ZTW0KO12,United States,5,B0BCF57FL5,Its top tier,its great. just buy it. or the 14700k.
71,R20YKH93YW1XKX,United States,5,B0BCF57FL5,As described,"I was close to give them a bad review but then I found out USPS was the problem with my delivery.  If possible, find another shipping method to avoid delays.  Product exactly as described, much needed! Now I can finish building my pc. Thank you"
72,RWAUVC8WJWMPA,United States,5,B0BCF57FL5,Works great.,Works great.
73,R1F73Q84Y8KWP5,United States,5,B0BCF57FL5,Smokin'!,"Nice processor works great, stays cool."
74,R1GZAO6PBPRUT3,United States,5,B0BCF57FL5,Chews through everything without breaking a sweat,"Running in XMP mode, all cores synced, with ram clocked at 7200mhz! No problems whatsoever. Runs fast and cool compared to my old 5930k."
75,R33XXWSIURBIM7,United States,5,B0BCF57FL5,Cant beat this value,"Intel Core i7-13700K: Gaming Beast with Brawn and Bandwidth, But Not Without BiteOverall Rating: 4.5 out of 5 starsFor: Serious gamers, demanding content creators, overclocking enthusiasts, those upgrading from older systemsAgainst: Pricey compared to previous generations, runs hot, requires beefy coolingPerformance: 5 out of 5 starsThe i7-13700K packs a serious punch. Its hybrid architecture with 8 performance cores and 8 efficient cores tackles demanding tasks with ease. Whether you're pushing pixels in the latest AAA titles or crunching numbers in complex spreadsheets, this CPU thrives under pressure. In gaming, expect silky-smooth frames at 1440p and beyond, even in the most demanding titles. Compared to its predecessor, the i7-12700K, it offers a noticeable performance boost, especially in multi-threaded workloads.Overclocking: 4.5 out of 5 starsThe i7-13700K is an overclocker's dream. It offers plenty of headroom for pushing clock speeds, unlocking even more performance potential. However, remember that this comes at the cost of increased power consumption and heat generation. Ensure you have a robust cooling solution like a high-end air cooler or AIO liquid cooler to keep things under control.Features: 4 out of 5 starsThe i7-13700K boasts impressive specs: PCIe 5.0 support for next-gen hardware, DDR5 memory compatibility, and Intel UHD Graphics 770 for basic graphics needs. This future-proofs your build and ensures you're ready for the latest tech as it emerges. However, keep in mind that the cost of DDR5 memory might still be a drawback for some.Value: 4 out of 5 starsWhile the i7-13700K delivers fantastic performance, it comes at a premium price tag. Compared to previous generations, the cost per core has increased. However, it still offers compelling value compared to its closest competitor, the AMD Ryzen 7 7700X, especially for gaming. Remember, you'll need to factor in the cost of a capable cooler and potentially DDR5 memory, further impacting the overall value proposition.Things to Consider:Heat and Power Consumption: This CPU runs hot, especially under overclocking. Invest in a robust cooling solution to avoid thermal throttling.Price: The i7-13700K is expensive compared to older generations and slightly pricier than its main competitor. Consider your budget carefully.DDR5 Compatibility: While future-proof, DDR5 memory is still more expensive than DDR4. Factor this into your overall build cost.Final Verdict:The Intel Core i7-13700K is a top-tier processor for serious gamers, demanding content creators, and overclocking enthusiasts. Its blistering performance, PCIe 5.0 and DDR5 support, and overclocking headroom make it a future-proof powerhouse. However, the high price, heat generation, and DDR5 compatibility requirements might be dealbreakers for some. If you're looking for the ultimate in gaming and multi-core performance and have the budget for a premium build, the i7-13700K is a worthy investment. Just be prepared to feed it some serious watts and keep it cool.Note:This review is based on my own research and comparison of benchmarks. Your results may vary depending on your specific hardware and software configuration"
76,R3GG1N655LKV2I,United States,5,B0BCF57FL5,i7-13700k is a nice processor,"It is what it is, an action packed CPU"
77,RMY8JU7JE9YOY,United States,5,B0BCF57FL5,"Good CPU, working well in gaming","In general - all mentioned in this review products are as described and working as described. Almost all deserve 5 stars (commented if one or more stars are taken off). Instead of reviewing item by item I decided to write one review for all products used for one specific PC build. The purpose of this PC build - fancy compact gaming system.Items used in this build:--Item 1) OCPC Mini ITX Case, Hydra Italy Mini ITX PC Case, Amazon https://www.amazon.com/gp/product/B0BK6D77DG/Very good case – compact, cool looking and efficient. The black color is the only variant I found on Amazon. With only cooling from top-down CPU cooler, the i7-13700K based system passed the stress test very well. Riser cable is not included – actually the riser cable for GPU orientation as shown on Amazon item photo does not exist. In order to build the system as shown, I bought a flexible riser cable (Item #2) and twisted it to 180°. Another simpler solution is to install GPU upside down as presented by other reviewers on Amazon.--Item 2) EZDIY-FAB PCIE 4.0 16x Extreme High Speed Flexible Riser Cable PCI Express Port GPU Extension Card-Dual Reverse Connector for ITX [21cm]. Amazon https://www.amazon.com/gp/product/B09S5DW3RX/-Does the job - exactly what I need for the project. Note: During system build I have to remove the bracket from the cable male connector and install it back after passing cable through the case hole.--Item 3) Power supply: Cooler Master V750 SFX Gold Full Modular, 750W, Amazon https://www.amazon.com/gp/product/B08LP7B7FM/- Works as supposed to. PSU had a noticeable burning smell for about 5 days, considering this is normal for a new PSU. If you want to build more powerful gaming system, I recommend the PCIe 5.0 ready 850W SFX PSU, something like ARESGAME GL850 https://www.amazon.com/gp/product/B0CHDS4J33/SFX-L PSU will work in Hydra Mini as well, but cable management will be tougher.--Item 4) CPU: Intel Core i7-13700K, Amazon https://www.amazon.com/gp/product/B0BCF57FL5/- Good CPU, working well in gaming.--Item 5) Motherboard: ASUS ROG Strix B760-I Gaming WiFi, Amazon https://www.amazon.com/gp/product/B0BR8TVLPL/- Working as described, nice looking MB. Thank you, ASUS - now ROG motherboards have the Memtest86+ built in BIOS. This very helpful feature allows PC builders to check memory before operating system installation and prevent blue screens and failures during OS install and system use in case of defective memory.In my case originally ordered CORSAIR DOMINATOR PLATINUM RGB DDR5 RAM 64GB (2x32GB) 6400MHz (Amazon https://www.amazon.com/gp/product/B0C1R95SPW/) was defective. Both memory modules came to life and showed ok in BIOS but Memtest86+ got errors. I did test modules one by one in the same memory slot and found out that one of the modules is the cause of the failures. Returned the defective memory and bought another from a different brand (Item #6). ASUS ROG Motherboard chosen for the look. In my opinion the best Intel (or may be overall) mini ITX MB on the market is MSI MPG Z790I Edge WiFi Gaming Motherboard (Amazon https://www.amazon.com/gp/product/B0BHCJ6KQ2/ ) I own one and have a very best experience.--Item 6) Memory: TEAMGROUP T-Force Delta RGB DDR5 Ram 64GB (2x32GB) 6000MHz, Amazon https://www.amazon.com/gp/product/B0BNTV1945/-Very good product, works as described, nice looking, recognized by Aura Sync.--Item 7) Graphics Card: MSI Gaming GeForce RTX 4060 Ti 16GB, Amazon https://www.amazon.com/gp/product/B0CCFZMHSM/- Graphics card work as supposed to, have low power consumption. This GPU was chosen for the look only. Anyway, the presented system can play all modern games well at 1440p. But if you want the very good gaming experience, I will recommend at least RTX 4070 Ti like MSI Gaming GeForce RTX 4070 Ti Ventus 2X 12G OC. And the very best (talking about built on Hydra Italy Mini Case) will be the system with 850W PCIe 5.0 SFX PSU and:a)  MSI MPG Z790I Edge WiFi Gaming Motherboard, Amazon https://www.amazon.com/gp/product/B0BHCJ6KQ2/b) Intel Core i9-13900KF,  https://www.amazon.com/dp/B0BCFM3CJ4/c) ASUS ProArt GeForce RTX™ 4080 16GB OC, ( Amazon https://www.amazon.com/dp/B0C75J66C8/). This compact GPU has included Graphics Card Holder which will work with presented builtI own all of these (a,b,c) components packed in another fancy mini ITX case (Phanteks PH-ES217A_BK02 Evolv Shift 2 Air Mini-ITX case, Fabric Side Panels) and they performed superb in games.--Item 8) SSD Disks:8.1) Primary (system): WD_BLACK 2TB SN850X NVMe Gen4 PCIe M.2 2280 WDS200T2X0E, Amazon https://www.amazon.com/gp/product/B0B7CMZ3QH/8.2) Secondary (backup and media data): Crucial P3 Plus 4TB PCIe Gen4 NVMe M.2 CT4000P3PSSD8, Amazon https://www.amazon.com/gp/product/B0B25M8FXX/- Very good products, works as described, no problems.--Item 9) Antec Power Supply Sleeved Cable, PSU Cables, PSU Extension Cable Kit / 1x24pin ATX / 2x8pin (4+4) EPS / 3X (6+2) pin PCI-E, 30cm Length with Combs, Dual EPS Red Amazon https://www.amazon.com/gp/product/B0BN3H2K17/- Perfect fit for this project, good cables, looks nice.--Item 10)CPU cooler: ID-COOLING IS-67-XT Black 67mm Height Low Profile CPU Cooler, Amazon https://www.amazon.com/gp/product/B0CFPY9CKZ/- Good design, keeps i7-13700K adequately cool in open Air PC Case. Mounting for regular size 120mm fan included. Easy installation - just install radiator 1st and mount fan after. ID-COOLING IS-67-XT chosen because of black color. In my opinion DeepCool AN600 Low Profile CPU Cooler (Amazon https://www.amazon.com/dp/B0C4P8ZPWT/) has a little bit better cooling performance (I have one in a very compact Flex ATX build).--Item 11) EZDIY-FAB Moonlight 120mm RGB PWM Case Fan, Amazon https://www.amazon.com/gp/product/B07X8T79QY/Good, quiet and nice-looking fan. Actually, it is a leftover piece from a 9 fans ATX tower system build. If you want to build a similar system with a similar look, I recommend Cooler Master MF120 Halo² Fan Duo-Ring ARGB (Amazon https://www.amazon.com/gp/product/B0BWKZGYXJ/). This fan has a similar look but has better airflow / air pressure.---Item 12) 24 Pin RGB Cable Extension Kit (used ARGB strip only), Amazon https://www.amazon.com/gp/product/B07WN4G7KC/- The power cable connector to MB too tight - did not go all the way down, afraid to broke the MB if try to apply more force (the regular PSU cable fits perfect). Connector to PSU too tight as well, but was able to connect all the way down. Actually, in reality the system with this cable does not look good (too much RGB). Did use ARGB strip only for decoration purposes on the GPU side.--Item 13) Thermal Paste: ARCTIC MX-6. Optional - I have a very good experience using this thermal paste brand and always using it for the builds (so thermal paste provided by ID-COOLING was not used). Amazon https://www.amazon.com/gp/product/B09VDLH5M6/-----------Overall, I assume the goal is reached - the presented system can play recent games and look very cool (in my humble opinion)."
78,RJEP5A6W101OD,United States,5,B0BCF57FL5,good stuff,got it at a good price and ive been loving it. upgraded from a very slow cpu so qas quite a difference
79,RRYB388MAINYH,Brazil,5,B0BCF57FL5,Muito bom,Esse e o melhor processador
80,R3DKDSIK1Z6RVX,United States,5,B0BCF57FL5,Very impressive,"Very impressive CPU almost on par with the i-9 just slightly fewer e-cores which if your not an editor or creator of some sort you really won't miss them. Gaming wise this CPU has hit all my benchmarks, with a solid score on cinebench time after time. Runs a little hot while gaming among other things roughly around 65 to 72°C at highest times, but with the right cooler you will be impressed! Does not come with stock cooler! Would recommend"
81,R304R28WKM1W9Q,Mexico,5,B0BCF57FL5,Excelente,"Llego rapido, trabaja muy bien"
82,R2WR69B6HSW9QE,United States,5,B0BCF57FL5,Intel Core i7-13700K,"Fast, easy to use and a great buy for the money."
83,R2889G1OOL0G7,United States,5,B0BCF57FL5,"Unbeatable, for the price","It’s insane, the speed you get for its price is absolutely great. It’s granted me a 40+ fps increase on Baldur’s Gate and has helped me in development and lighting in 3D applications. It been stable at 5.4 ghz and is amazing for games. The die is larger than the older CPUs due to its newer lga1700 chipset, so I recommend getting the ThermalRight contact frame (also have a review for it). OVERALL worth it, better if you get it on discount."
84,R3AII9JUT2B2ZP,United States,5,B0BCF57FL5,Good one,Good one.
85,RKZOXAX98HL21,United States,5,B0BCF57FL5,great for my gaming pc,"pretty good price for what you get, the quality for gaming is working great so far, no issues"
86,R1J02BXMFELWK4,United States,5,B0BCF57FL5,Great CPU,"Super fast, no problems installing it. I only game and do light productivity things on it, so no issues with overheating."
87,R3DAC346P1ET0G,Italy,5,B0BN5Z8MDR,Buon processore,Abbinato a una buona configurazione scheggia
88,RE4G6JRGSD681,Germany,5,B0BN5Z8MDR,Leistung,"neuer i3 für Bürocomputer MSOffice etc. vollkommen ausreichend, Leistung passt."
89,R2YYCDH092V1JB,Italy,5,B0BN5Z8MDR,Ottimo,Come prestazioni è meglio di un i7 serie 7.Inoltre essendo un 4 core va bene anche per il gaming.
90,R1GY5SMWDCWUUX,Italy,4,B0BN5Z8MDR,Intel Core i3-13100 processor 12 MB Smart Cache Box,"CPU Intel Core i3 di tredicesima generazione molto prestante, si può usare sia per il gaming che per il lavoro a livello professionale. L'ho testato un pò e posso dire che funziona davvero bene, non ha dato segni di cedimento e non si surriscalda in modo eccessivo.E' stato consegnato dovutamente imballato e nei giorni previsti da Amazon!"
91,R3T0FQ02WYNS8G,Canada,5,B0BCF57FL5,Très performant,Superbe achat 👍
92,R17TXSPJJE9SVB,Canada,5,B0BCF57FL5,It runs HOT!,"What can you say about this processor that hasn't already been said. Just know you need a good cooler on it, because it does get HOT! Performance is great and with Intel's XTU app it is easy to overclock and achieve even more."
93,R2HFKGOALBUEEL,Canada,5,B0BCF57FL5,CPU en ballade,"Lors de la réception du produit, le CPU était dans son étui de plastique, mais celui-ci se baladait dans la boîte. Heureusement, après l’avoir installé, celui-ci ne semble pas en avoir souffert. Les performances sont au rendez-vous. Je vous invite en prendre votre produit en photo si vous le recevez dans cet état avant de l’ouvrir en cas de défectuosité du processeur. Je crois que cela facilitera vos échanges pour un éventuel remplacement ou remboursement."
